ID,SceneMainID,SceneSubID,CharacterID,CharacterFace,CharacterPosition,Dia_Type,Dia_ENG,Dia_CHT,Dia_CHS,Dia_JP,Dia_KR,Remark
151,0,0,0,0,0,0,Tutorial content : [1] Game controller extra support， [2] Setting change & display， [3] Input key change,講解內容 : 各類遊戲控制器支持、設定更改及顯示、鍵位更改,讲解内容:各类游戏控制器支持、设定更改及显示、键位更改,,,
152,0,0,0,0,0,1,Do you want to skip the tutorial? (Day 12),你要跳過D12教學嗎?,你要跳过D12教学吗?,,,
153,0,0,0,0,0,0,The development process on the Day 12 :,遊戲在第十二天的開發流程 :,游戏在第十二天的开发流程 :,,,Demo 文本 - Day 12 - Anwser
154,0,0,0,0,0,0,1) C# to writes more different types of game controllers to support and add calls to the input system， such as controller of PS4， NS Pro， etc...,1) C# 編寫更多不同類型的遊戲控制器支持並且加入到輸入系統中調用，例如PS4、NS Pro等等控制器…,1) C# 编写更多不同类型的游戏控制器支持并且加入到输入系统中调用，例如PS4、NS Pro等等控制器…,,,
155,0,0,0,0,0,0,2) The UI display is automatically refreshed when settings are changed， and all settings are automatically saved in Xml format through the saving system.,2) 設定更改時自動刷新UI顯示，並且所有設定會自動經保存系統以Xml方式保存。,2) 设定更改时自动刷新UI显示，并且所有设定会自动经保存系统以Xml方式保存。,,,
156,0,0,0,0,0,0,3) Added a new Custom Input Keys page to the settings menu， allowing players to customize keyboard and controller key positions according to their own preferences.,3) 在設定菜單裡添加全新自定義鍵頁面，玩家可以根據自己的喜好自定義鍵盤和控制器的鍵位。,3) 在设定菜单里添加全新自定义键页面，玩家可以根据自己的喜好自定义键盘和控制器的键位。,,,
157,0,0,0,0,0,0,The above are the parts that need to be learned and implemented on the Day 12 of development. Please open the settings menu and try to modify， save， and reset the settings.,以上是第十二天開發需要學習和實現的部分，請打開設定菜單嘗試修改、保存、重置設定哦。,以上是第十二天开发需要学习和实现的部分，请打开设定菜单尝试修改、保存、重置设定哦。,,,
158,,,,,,,,,,,,
159,,,,,,,,,,,,
160,0,0,0,0,0,0,Game development - Day 13 (Advanced),遊戲開發第十三天! (進階),游戏开发第十三天! (进阶),,,Demo 文本 - Day 13 開始
161,0,0,0,0,0,0,Tutorial content : [1] Audio system， [2] Audio library， [3] Audio fade smooth,講解內容 : 聲音系統、音效庫、自動調配音樂音量功能,讲解内容:声音系统、音效库、自动调配音乐音量功能,,,
162,0,0,0,0,0,1,Do you want to skip the tutorial? (Day 13),你要跳過D13教學嗎?,你要跳过D13教学吗?,,,
163,0,0,0,0,0,0,The development process on the Day 13 :,遊戲在第十三天的開發流程 :,游戏在第十三天的开发流程 :,,,Demo 文本 - Day 13 - Anwser
164,0,0,0,0,0,0,1) C# to creates a sound system， and all background music and some sound effects are played through this system.,1) C# 建立聲音系統，所有的背景音樂和部分的音效都經此系統播放。,1) C# 建立声音系统，所有的背景音乐和部分的音效都经此系统播放。,,,
165,0,0,0,0,0,0,2) C# to creates a sound effects library， a centralized place for all music and sound effects materials to facilitate calls by any object or system.,2) C# 建立音效庫，所有音樂和音效素材的集中地，以方便任何一個物件或系統調用。,2) C# 建立音效库，所有音乐和音效素材的集中地，以方便任何一个对象或系统调用。,,,
166,0,0,0,0,0,0,3) When the background music track of the sound system is changed， it will be switched in a fade-in and fade-out manner to reduce the abruptness when switching music.,3) 在聲音系統的背景音樂曲目變更時，將以淡入淡出的方式切換，減少音樂切換時的突兀感。,3) 在声音系统的背景音乐曲目变更时，将以淡入淡出的方式切换，减少音乐切换时的突兀感。,,,
167,0,0,0,0,0,0,The above are the parts that need to be learned and implemented in the development of the Day 13. You can operate and experience it yourself according to the sample of the background display frame.,以上是第十三天開發需要學習和實現的部分，可以根據背景展示框的試範自行操作體驗一下。,以上是第十三天开发需要学习和实现的部分，可以根据背景展示框的试范自行操作体验一下。,,,
168,,,,,,,,,,,,
169,,,,,,,,,,,,
170,0,0,0,0,0,0,Game development - Day 14 (Advanced),遊戲開發第十四天! (進階),游戏开发第十四天! (进阶),,,Demo 文本 - Day 14 開始
171,0,0,0,0,0,0,Tutorial content : [1] Game function manage & optimization， [2] Improving operational performance and reducing code volume,講解內容 : 遊戲功能管理及優化、運行性能提升及減少代碼數量 [架構瘦身],讲解内容:游戏功能管理及优化、运行性能提升及减少代码数量 [架构减肥],,,
172,0,0,0,0,0,1,Do you want to skip the tutorial? (Day 14),你要跳過D14教學嗎?,你要跳过D14教学吗?,,,
173,0,0,0,0,0,0,The development process on the Day 14 :,遊戲在第十四天的開發流程 :,游戏在第十四天的开发流程 :,,,Demo 文本 - Day 14 - Anwser
174,0,0,0,0,0,0,1) Organize messy functions and optimize unnecessary repetitive codes.,1) 雜亂零碎的功能整理，優化不必要的重複性代碼。,1) 杂乱零碎的功能整理，优化不必要的重复性代码。,,,
175,0,0,0,0,0,0,2) Unify calls to sort out severely fragmented code structures and improve running performance.,2) 統一調用，整理碎片化嚴重的代碼結構，提升運行性能。,2) 统一调用，整理碎片化严重的代码结构，提升运行性能。,,,
176,0,0,0,0,0,0,The above are the parts that need to be learned and implemented in the development of the Day 14. The unified optimization of fragmented functions and the slimming of the architecture have an important impact on the efficiency and operating performance of the mid- and late-stage development of the game.,以上是第十四天開發需要學習和實現的部分，碎片式功能統一優化和架構瘦身對遊戲中後期開發的效率和運行性能有著重要的影響。,以上是第十四天开发需要学习和实现的部分，碎片式功能统一优化和架构减肥对游戏中后期开发的效率和运行性能有着重要的影响。,,,
177,0,0,0,0,0,0,Please carefully check whether the game project contains a large amount of similar code running in different scripts. If there is a large amount of duplicate code at this stage， no optimization will be carried out.,請仔細看看遊戲項目中是否含有大量相類似的代碼在不同的腳本中運行，如果現階段已經出現大量重複代碼又不及時優化的話。,请仔细看看游戏项目中是否含有大量相类似的代码在不同的脚本中运行，如果现阶段已经出现大量重复代码又及时优化的话。,,,
178,0,0,0,0,0,0,Then future systematic modifications and optimizations will take more time and energy to deal with， so it is recommended to carry out small optimization and unification immediately after each function is written.,那麼以後的系統性修改和優化將要花更太時間和精力去處理，所以建議每當一個功能編寫完成後立即進行小優和統一化。,那么以后的系统性修改和优化将要花更太时间和精力去处理，所以建议每当一个功能编写完成后立即进行小优和统一化。,,,
179,0,0,0,0,0,0,To reduce the time and energy costs of long-term system development and modification.,以降低長遠系統開發、修改的時間和精力成本。,以降低长远系统开发、修改的时间和精力成本。,,,
180,,,,,,,,,,,,
181,,,,,,,,,,,,
182,,,,,,,,,,,,
183,,,,,,,,,,,,
184,,,,,,,,,,,,
185,,,,,,,,,,,,
186,,,,,,,,,,,,
187,,,,,,,,,,,,
188,,,,,,,,,,,,
189,,,,,,,,,,,,
190,0,0,0,1,0,0,After 7+7 development tutorials， demonstrations and exercises， I believe you have learned how to build the game system framework in 14 days， but...,經過7+7開發教程、展示和練習，我相信你已經學會了在14天內如何建構遊戲系統框架，不過…,经过7+7开发教程、展示和练习，我相信你已经学会了在14天内如何建构游戏系统框架，不过…,,,Demo 文本 - 完結
191,0,0,0,1,0,0,If you can answer the following questions， I will admit that you have really learned it and let’s get started!,如果你能答對以下的問題，我就認可你是真的學會了，要開始囉!,如果你能答对以下的问题，我就认可你是真的学会了，要开始啰!,,,
192,0,0,0,1,0,0,Question 01 :,問題01 :,问题01 :,,,
193,0,0,0,0,0,1,What function of Unity was used to build the game's terrain? What format of light source is used in the game?,遊戲的地形是用了Unity的什麼功能搭建的? 遊戲使用了什麼格式的光源?,游戏的地形是用了Unity的什么功能搭建的? 游戏使用了什么格式的光源?,,,
194,0,0,0,0,0,0,I got the first question wrong!,第一題就答錯了!,第一题就答错了!,,,Demo 文本 - Question 01 - Wrong
195,0,0,0,0,0,0,I think you should carefully read the teaching explanation of Day 01 before taking up the challenge.,我想你應該認真看看 Day 01 的教學講解後再來挑戰。,我想你应该认真看看 Day 01 的教学讲解后再来挑战。,,,
196,0,0,0,1,0,0,Then the basic questions must be answered correctly.,那麼基礎的問題必須答對。,那么基础的问题必须答对。,,,Demo 文本 - Question 01 - Anwser
197,0,0,0,1,0,0,Question 02 :,問題02 :,问题02 :,,,
198,0,0,0,0,0,1,What commands do players use to control game characters?,玩家透過什麼指令來控制遊戲角色?,玩家透过什么指令来控制游戏角色?,,,
199,0,0,0,0,0,0,Huh? If you passed the tutorial directly， you can get the wrong answer.,哈? 你是不是直接過了教程的，這都可以答錯的。,哈? 你是不是直接过了教程的，这都可以答错的。,,,Demo 文本 - Question 02 - Wrong
200,0,0,0,0,0,0,Please go back to the Day 02 teaching part and study it again.,請你回去到 Day 02 教學部分重新學習一下。,请你回去到 Day 02 教学部分重新学习一下。,,,
201,0,0,0,1,0,0,It is impossible to answer such a basic question wrong.,這麼初階的問題不可能答錯的。,这么初阶的问题不可能答错的。,,,Demo 文本 - Question 02 - Anwser
202,0,0,0,1,0,0,Question 03 :,問題03 :,问题03 :,,,
203,0,0,0,0,0,1,Which functional component of Unity does character animation obtain parameters from?,角色動畫經Unity什麼功能組件取得參數的?,角色动画经Unity什么功能组件取得参数的?,,,
204,0,0,0,0,0,0,I'm worried about your gaming career.,我為你的遊戲事業感到擔憂。,我为你的游戏事业感到担忧。,,,Demo 文本 - Question 03 - Wrong
205,0,0,0,0,0,0,Please go back to the Day 03 teaching part and study it again.,請你回去到 Day 03 教學部分重新學習一下吧。,请你回去到 Day 03 教学部分重新学习一下吧。,,,
206,0,0,0,1,0,0,You're lucky， there's a 50-50 chance of getting the answer right.,運氣不錯喲，一半一半機率都能答對。,运气不错哟，一半一半机率都能答对。,,,Demo 文本 - Question 03 - Anwser
207,0,0,0,1,0,0,Question 04 :,問題04 :,问题04 :,,,
208,0,0,0,0,0,1,What is the process for calculating the damage value when a character attacks an enemy?,角色攻擊敵人時傷害數值的運算流程是?,角色攻击敌人时伤害数值的运算流程是?,,,
209,0,0,0,0,0,0,Oh， it seems you got the process wrong.,喔，你好像把流程搞錯了。,喔，你好像把流程搞错了。,,,Demo 文本 - Question 04 - Wrong
210,0,0,0,0,0,0,Please go back to the Day 04 teaching part and study it again.,請你回去到 Day 04 教學部分重新學習一下。,请你回去到 Day 04 教学部分重新学习一下。,,,
211,0,0,0,1,0,0,Pretty good.,嗯哼，廷不錯哦。,嗯哼，廷不错哦。,,,Demo 文本 - Question 04 - Anwser
212,0,0,0,0,0,0,Question 05 :,問題05 :,问题05 :,,,
213,0,0,0,0,0,1,What are the components of Unity UI that control coordinates， transparency values， image display， and text display?,Unity UI 控制坐標、透明值、圖像顯示、文字顯示的組件分別是?,Unity UI 控制坐标、透明值、图像显示、文字显示的组件分别是?,,,
214,0,0,0,0,0,0,No， you can open Unity's UI and add components to view.,不對，你可以打開Unity的UI自行添加組件查看。,不对，你可以打开Unity的UI自行添加组件查看。,,,Demo 文本 - Question 05 - Wrong
215,0,0,0,0,0,0,Go back to the Day 05 tutorial and study it again.,回去到 Day 05 教學部分重新學習一下。,回去到 Day 05 教学部分重新学习一下。,,,
216,0,0,0,1,0,0,Correct， it seems that you have read the tutorial carefully!,正確，看來有認真看教程!,正确，看来有认真看教程!,,,Demo 文本 - Question 05 - Anwser
217,0,0,0,1,0,0,Question 06 :,問題06 :,问题06 :,,,
218,0,0,0,0,0,1,What components need to be called to display the enemy's UI blood volume properly?,敵人的UI血量顯示需要調用哪些組件才能正常顯示?,敌人的UI血量显示需要调用哪些组件才能正常显示?,,,
219,0,0,0,0,0,0,This question may be difficult， but that is no excuse for getting it wrong.,可能這一題難度比較高，但並不是答錯的借口。,可能这一题难度比较高，但并不是答错的借口。,,,Demo 文本 - Question 06 - Wrong
220,0,0,0,0,0,0,Please go back to the Day 06 teaching part and study it again.,請你回去到 Day 06 教學部分重新學習一下。,请你回去到 Day 06 教学部分重新学习一下。,,,
221,0,0,0,1,0,0,Nice， please keep it up.,廷不錯，請保持著哦。,廷不错，请保持着哦。,,,Demo 文本 - Question 06 - Anwser
222,0,0,0,1,0,0,Question 07 :,問題07 :,问题07 :,,,
223,0,0,0,0,0,1,What is the access process for saving the system?,保存系統的存取流程是?,保存系统的存取流程是?,,,
224,0,0,0,0,0,0,Oh? Tell me you pressed the wrong button with your hand， right?,喔? 告訴我你是手滑按錯的吧?,喔? 告诉我你是手滑按错的吧?,,,Demo 文本 - Question 07 - Wrong
225,0,0,0,0,0,0,If you forget， you can go back to the Day 07 teaching part and learn it again.,如果忘記了可以回去 Day 07 教學部分重新學習一下。,如果忘记了可以回去 Day 07 教学部分重新学习一下。,,,
226,0,0,0,1,0,0,The idea is clear， next question!,思路廷清晰嘛，下一題!,思路廷清晰嘛，下一题!,,,Demo 文本 - Question 07 - Anwser
227,0,0,0,1,0,0,Question 08 :,問題08 :,问题08 :,,,
228,0,0,0,0,0,1,What method is used to determine the double determination of terrain?,地形雙重判定是利用什麼方式來判定?,地形双重判定是利用什么方式来判定?,,,
229,0,0,0,0,0,0,Wrong answer， or you can look at how the C# terrain determiner on Unity is written.,答錯，或者你可以看看Unity上的C# 地形判定器是怎麼寫的。,答错，或者你可以看看Unity上的C# 地形判定器是怎么写的。,,,Demo 文本 - Question 08 - Wrong
230,0,0,0,0,0,0,Please go back to the Day 08 teaching part and study it again.,請你回去到 Day 08 教學部分重新學習一下。,请你回去到 Day 08 教学部分重新学习一下。,,,
231,0,0,0,1,0,0,There is no reason for this to be wrong!,這沒有答錯的理由啦!,这没有答错的理由啦!,,,Demo 文本 - Question 08 - Anwser
232,0,0,0,1,0,0,Question 09 :,問題09 :,问题09 :,,,
233,0,0,0,0,0,1,What is the C# process for wall bouncing in this tutorial?,本教程的牆壁彈跳的 C# 流程是?,本教程的墙壁弹跳的 C# 流程是?,,,
234,0,0,0,0,0,0,This may be your own DIY approach， not the approach of this tutorial.,這可能是你自己DIY的做法，非本教學的做法。,这可能是你自己DIY的做法，非本教学的做法。,,,Demo 文本 - Question 09 - Wrong
235,0,0,0,0,0,0,Please go back to the Day 09 teaching part and study it again.,請你回去到 Day 09 教學部分重新學習一下。,请你回去到 Day 09 教学部分重新学习一下。,,,
236,0,0,0,1,0,0,Correct!,正確!,正确!,,,Demo 文本 - Question 09 - Anwser
237,0,0,0,1,0,0,Question 10 :,問題10 :,问题10 :,,,
238,0,0,0,0,0,1,What actions can the character use to cancel the stiffness in this tutorial?,在這教程中角色可以通過什麼動作來取消硬直?,在这教程中角色可以通过什么动作来取消硬直?,,,
239,0,0,0,0,0,0,I got the answer wrong. I really hope you got it wrong for the first time. Study hard!,答錯了，真希望你是第一次答錯，要用心學習!,答错了，真希望你是第一次答错，要用心学习!,,,Demo 文本 - Question 10 - Wrong
240,0,0,0,0,0,0,Please go back to the Day 10 teaching part and study it again.,請你回去到 Day 10 教學部分重新學習一下。,请你回去到 Day 10 教学部分重新学习一下。,,,
241,0,0,0,1,0,0,This is very simple!,這很簡單吧!,这很简单吧!,,,Demo 文本 - Question 10 - Anwser
242,0,0,0,1,0,0,Question 11 :,問題11 :,问题11 :,,,
243,0,0,0,0,0,1,What does hitting pause as this tutorial explains have a big impact?,本教程解釋的擊中停頓對什麼有著很大的影響?,本教程解释的击中停顿对什么有着很大的影响?,,,
244,0,0,0,0,0,0,No， that’s not what teaching says.,不對，教學不是這樣說的。,不对，教学不是这样说的。,,,Demo 文本 - Question 11 - Wrong
245,0,0,0,0,0,0,Please go back to the Day 11 teaching part and study it again.,請你回去到 Day 11 教學部分重新學習一下。,请你回去到 Day 11 教学部分重新学习一下。,,,
246,0,0,0,1,0,0,Correct， next question!,正解，下一題!,正解，下一题!,,,Demo 文本 - Question 11 - Anwser
247,0,0,0,1,0,0,Question 12 :,問題12 :,问题12 :,,,
248,0,0,0,0,0,1,Which of the following is the correct description of the custom key function?,以下哪個是自定義鍵功能的正確描述?,以下哪个是自定义键功能的正确描述?,,,
249,0,0,0,0,0,0,Incorrect， why do you think this is the answer?,不正確，為什麼你會覺得是這個答案?,不正确，为什么你会觉得是这个答案?,,,Demo 文本 - Question 12 - Wrong
250,0,0,0,0,0,0,Please go back to the Day 12 teaching part and study it again.,請你回去到 Day 12 教學部分重新學習一下。,请你回去到 Day 12 教学部分重新学习一下。,,,
251,0,0,0,1,0,0,Very good， almost over， keep it up!,非常好，快結束了，保持著!,非常好，快结束了，保持着!,,,Demo 文本 - Question 12 - Anwser
252,0,0,0,1,0,0,Question 13 :,問題13 :,问题13 :,,,
253,0,0,0,0,0,1,In the tutorial display， what is the process for the character to trigger background music?,在教程的展示裡，角色觸發背景音樂的流程是?,在教程的展示里，角色触发背景音乐的流程是?,,,
254,0,0,0,0,0,0,Or maybe this is your DIY trigger process…,或者這是你DIY的觸發流程…,或者这是你DIY的触发流程…,,,Demo 文本 - Question 13 - Wrong
255,0,0,0,0,0,0,Please go back to the Day 13 teaching part and study it again.,請你回去到 Day 13 教學部分重新學習一下。,请你回去到 Day 13 教学部分重新学习一下。,,,
256,0,0,0,1,0,0,Yes， you are awesome!,沒錯，你真棒!,没错，你真棒!,,,Demo 文本 - Question 13 - Anwser
257,0,0,0,1,0,0,Question 14 :,問題14 :,问题14 :,,,
258,0,0,0,0,0,1,Which of the following is a functional optimization?,以下哪個是功能優化?,以下哪个是功能优化?,,,
259,0,0,0,0,0,0,You can understand even if you answer wrongly. You can practice more and write more to find out the areas that can be optimized.,答錯也能理解，可以多練習多重寫找出可優化的地方。,答错也能理解，可以多练习多重写找出可优化的地方。,,,Demo 文本 - Question 14 - Wrong
260,0,0,0,0,0,0,Or go back and study again in the Day 14 tutorial.,或者回去到 Day 14 教學部分重新學習一下。,或者回去到 Day 14 教学部分重新学习一下。,,,
261,0,0,0,1,0,0,Congratulations， you have completely passed the 7+7 high-quality tutorials and functional demo of the 'Metroidvania' 2D action game.,恭喜你已經完全通過類惡魔城2D動作遊戲 7+7 精品教程與功能性Demo。,恭喜你已经完全通过类恶魔城2D动作游戏 7+7 精品教程与功能性Demo。,,,Demo 文本 - Question 14 - Anwser
262,0,0,0,1,0,0,If you are deeply interested in game development， you can follow the FishMan Wong's Youtube and Bili Bili channels of this tutorial， and you can also join the social media established by the author for direct communication.,如對遊戲開發深感興趣，你可以關注一下本教程的作者小魚神的Youtube和Bili Bili頻道，還可以加入作者建立的社交媒體直接交流哦。,如对游戏开发深感兴趣，你可以关注一下本教程的作者小鱼神的Youtube和Bili Bili频道，还可以加入作者建立的社交媒体直接交流哦。,,,
263,0,0,0,1,0,0,Hope we can chat on the channel and social media!,希望我們能在頻道和社交媒體裡交流聊天!,希望我们能在频道和社交媒体里交流聊天!,,,
264,0,0,0,1,0,0,I wish you great progress in game development! I also look forward to your communication!,祝你在遊戲開發上有飛躍的進步! 也期望你的交流!,祝你在游戏开发上有飞跃的进步! 也期望你的交流!,,,
265,0,0,0,1,0,-999,.,.,.,,,Demo 文本 - 結束
266,,,,,,,,,,,,
267,,,,,,,,,,,,
268,,,,,,,,,,,,
269,,,,,,,,,,,,
270,,,,,,,,,,,,
271,,,,,,,,,,,,
272,,,,,,,,,,,,
273,,,,,,,,,,,,
274,,,,,,,,,,,,
275,,,,,,,,,,,,
276,,,,,,,,,,,,
277,,,,,,,,,,,,
278,,,,,,,,,,,,
279,,,,,,,,,,,,
280,,,,,,,,,,,,
